客户编号,客户姓名,证件类型,证件号码,出生日期,客户性别,婚姻状况,教育程度,客户职业,联系电话,电子邮件,居住状态,居住地址,银行卡号,开户银行,卡种代码,卡种名称,创建机构,创建柜员,创建日期,创建时间
041105816870,冯泉,0,610124199008101529,1990-08-10,1,0,1,6,18294493555,GidhfmW@sohu.com,1,江西省赣州市解放西路7397号,6230555787940487,湖北农信社,1,借记卡,04117046,0323,2011-01-17,22:57:18
070430948872,何永莉,0,440784197807284163,1978-07-28,1,2,1,6,15817150677,4RNwcpJ@163.com,4,云南省玉溪市鼓楼北大街6515号,6251132400764704,中国工商银行米兰分行,2,贷记卡,07047682,4191,2017-05-07,13:19:42
040396660429,华婕,0,520422199804245613,1998-04-24,0,2,3,3,13805683110,t68Nw5j@sian.com.cn,2,重庆市幸福大街394号,6212340366444751,CSC,1,借记卡,04034825,0491,2011-04-24,11:58:08
251890914731,曹胜,0,230225196607174348,1966-07-17,1,2,3,0,18310422404,9plTM6AA_j@qq.com,1,浙江省湖州市解放西路2号,6229684742077677127,山西省农村信用社联合社,1,借记卡,25189704,4096,2012-07-21,17:09:59
290521337149,汪知行,0,340181196104228907,1961-04-22,1,1,1,2,18329880963,28FVwU5@189.cn,4,北京市顺义区滨海卫4372号,6259250741542902,中国工商银行卢森堡分行,2,贷记卡,29058005,2809,2017-01-16,20:24:09
250290517376,薛可涵,0,420921196510259773,1965-10-25,0,1,3,7,17087922110,Wy-yn6U@263.net,3,安徽省宿州市康城街355号,9002050206961306,青岛农信,1,借记卡,25023947,0300,2011-06-30,11:10:46
130452455706,郎云伟,0,610112199204109435,1992-04-10,0,2,3,1,15143026920,CDHN9zX@yeah.net,3,安徽省六安市兴阳街1535号,6282808879731760,浙江省农村信用社联合社,2,贷记卡,13045768,5601,2010-08-31,23:47:07
301751850961,贺可涵,0,320116199007029271,1990-07-02,0,0,1,2,18951613281,i2kgySe@263.net,3,广东省揭阳市白塔寺路317号,5248641733159034,中国银行,3,准贷记卡,30170114,8438,2017-01-22,05:52:47
150773606187,令狐家强,0,350901198912129387,1989-12-12,1,1,3,0,13916151364,MEWSyrzA@wo.com.cn,1,四川省成都市金融街266号,6224439308463444479,昆山农信社,1,借记卡,15075869,5141,2016-03-06,19:28:12
100160337475,郝源,0,23122319750629188X,1975-06-29,1,0,0,4,15080233266,FyWilWn@wo.com.cn,2,云南省昭通市人民西路3655号,9400301895056804075,常熟农村商业银行,1,借记卡,10014722,4232,2010-12-22,10:47:40
111001480106,孙联,0,411424196111027159,1961-11-02,0,1,1,3,15170263046,2H5g56@shouji.163.com,2,甘肃省庆阳市向阳路2号,9200008503922769,中银通商务支付,4,预付费卡,11108394,7440,2014-10-31,01:08:42
210780930288,蒋思空,0,510522197201273388,1972-01-27,1,2,0,7,18001501205,V-zWjOXiV@wo.com.cn,0,湖南省株洲市和平大道76号,6205163830939832491,中国工商银行,1,借记卡,21077314,6372,2013-05-20,01:02:35
270318949861,苗才,0,110105196407148948,1964-07-14,1,2,1,6,18041227031,OS3F5KWv-@189.cn,3,山西省晋城市海天路74号,6228251253752457236,中国农业银行,1,借记卡,27032802,6465,2016-02-15,13:32:52
230776948814,陶小玉,0,360781197611245059,1976-11-24,0,0,4,4,16747868350,PJm8xG3@189.cn,4,内蒙古自治区鄂尔多斯市鼓楼北大街23号,6214698571464360633,广东华兴银行,1,借记卡,23073131,3702,2012-11-24,16:28:44
300329497285,岑大年,0,450125198312218483,1983-12-21,1,1,3,4,17357969703,YqloyoS@chinamail.com,3,河北省廊坊市人民西路386号,622267830052344180,上海银行,1,借记卡,30030622,6988,2012-08-29,20:39:44
110894717090,臧小玉,0,371402198311114045,1983-11-11,1,1,2,5,17765412929,yVf1_M2-@21cn.com,4,福建省南平市体育广场91号,6213618561398678761,武汉农村商业银行,1,借记卡,11084934,3140,2014-06-17,10:52:07
201942677979,酆玲,0,610124196604283505,1966-04-28,1,0,4,3,18290986653,epWuLp@21cn.com,4,甘肃省临夏市振兴路134号,6213560185639441314,嘉祥中银富登村镇银行,1,借记卡,20199330,7281,2012-05-25,12:51:13
240548243890,于立,0,23112119820403645X,1982-04-03,0,2,1,2,15786518037,fOLKod@me.com,0,广西壮族自治区百色市迎泽大街1764号,4381255136836724,中国工商银行,2,贷记卡,24054256,6376,2010-05-05,09:32:56
301293869404,齐小菲,0,130208199502269352,1995-02-26,0,0,1,5,13326691669,B6RLNWf@yeah.net,2,云南省曲靖市民航路44号,622018602108342589,中国工商银行,1,借记卡,30127400,5824,2014-09-19,17:22:07
051021364469,殷晓红,0,231004198212038461,1982-12-03,1,1,1,4,19981083383,8wJKT2Wn@me.com,1,江西省抚州市归化路884号,545324206128807969,中国建设银行,2,贷记卡,05109258,0312,2014-05-13,08:59:39
090562618401,贺二平,0,500233197611189243,1976-11-18,1,2,0,5,14824867819,IfVLgDq2z@vip.sohu.com,0,福建省漳州市迎泽大街4654号,6205373665345660854,澳门通,4,预付费卡,09051182,7441,2014-01-12,04:36:50
180545569859,薛瑛,0,130624198607299598,1986-07-29,0,0,1,2,19174922868,gY1qX8xS@chinaren.com,3,浙江省衢州市华城路8号,6222537465378172,交通银行,2,贷记卡,18052230,7775,2013-01-31,14:45:32
190791069974,殷楠,0,310118197308162270,1973-08-16,0,1,0,1,19933687405,WXwyrjpn@wo.com.cn,3,广西壮族自治区桂林市市府路36号,6217010483693261950,福建省农村信用社联合社,1,借记卡,19077195,1111,2015-12-21,06:29:52
271269438097,陶悦,0,320111199005073293,1990-05-07,0,0,4,5,19900489900,HAEHj8@sohu.com,4,河北省邯郸市中大街44号,6258292857367949,Bank of China(Malaysia),2,贷记卡,27126652,6196,2013-11-10,00:42:19
050599154070,谢家德,0,532628196711191467,1967-11-19,1,0,2,4,16799786036,uq5sYRPc@tom.com,2,内蒙古自治区乌海市中大街69号,6226365916178579,华夏银行,2,贷记卡,05059550,9674,2013-08-07,10:14:27
250470067798,薛桂英,0,421381198411183375,1984-11-18,0,0,4,7,13449223750,SltSdIYwgh@21cn.com,4,河南省洛阳市解放东路93号,6224130464853797,鞍山银行,1,借记卡,25041815,9340,2015-07-21,04:39:33
230506805058,任小佳,0,530103199608096039,1996-08-09,0,0,2,3,15697499285,n3dWqW@vip.sohu.com,2,浙江省台州市小康路175号,6225259465275376,平安银行,2,贷记卡,23056648,2295,2010-09-23,17:27:31
250541350601,臧才,0,411023197605232212,1976-05-23,0,1,2,5,13920272575,Lp6WsGI@shouji.163.com,1,黑龙江省齐齐哈尔市正阳路952号,6216511336528642537,企业银行(中国),1,借记卡,25051521,4623,2015-09-09,21:03:48
160754619227,毛晓亮,0,230206199205012922,1992-05-01,1,2,1,1,18780373692,5-DsOAFV5@aliyun.com,0,内蒙古自治区乌兰浩特市红卫路762号,3568908069265611,招商银行,2,贷记卡,16076459,8650,2014-06-16,02:44:38
260662629676,俞晓达,0,341222196201053906,1962-01-05,1,1,2,2,15048555537,N8Y_MJHuV@21cn.com,3,吉林省延边市人民广场8号,4864940261133288,兴业银行,2,贷记卡,26068565,1196,2015-03-18,07:21:50
170767800710,姜温然,0,520222199501054800,1995-01-05,1,1,3,1,14881652847,wiZd6ocfV@shouji.163.com,0,山东省东营市民航路583号,6011394467004199,Discover Financial Services.Inc,2,贷记卡,17072718,7624,2016-10-26,23:03:58
340095007519,余鹏,0,429006198101196905,1981-01-19,1,0,3,1,18311718459,GSDwZc2Kqs@icloud.com,4,江西省九江市府右街527号,6251035981956351,BC卡公司,2,贷记卡,34007506,3534,2016-05-05,10:14:11
190592804119,潘云达,0,451223198905282679,1989-05-28,0,0,3,1,17108608444,Yd8KA57@icloud.com,4,安徽省黄山市平安大道7393号,6215188116002535066,广东省农村信用社联合社,1,借记卡,19059872,4686,2012-02-20,23:27:53
070988421657,倪香,0,420324200010089152,2000-10-08,0,1,0,3,18878469885,-djgqN@chinamail.com,1,黑龙江省黑河市民航路37号,6222551944278846,交通银行,3,准贷记卡,07099614,2307,2017-05-16,11:59:51
140949015727,喻夫,0,46032219950820329X,1995-08-20,0,2,3,3,17896042554,TLqPqCSTGi@vip.sina.com,3,北京市怀柔区平安大道968号,6250328178100334,BC卡公司,2,贷记卡,14090281,3264,2012-02-21,10:37:59
050978994767,穆媛,0,510681196202247529,1962-02-24,1,1,1,7,18155249550,mDiyc5@yeah.net,0,陕西省延安市上海道3号,4270640005142532,中国工商银行,2,贷记卡,05091199,8101,2015-02-24,01:28:08
070845010623,任家强,0,411102197208234585,1972-08-23,1,2,3,7,15986490888,Wc10Ned-uw@me.com,4,广东省茂名市黄河路1号,6212856020189500927,邮政储蓄银行,1,借记卡,07083713,9799,2016-06-14,02:05:23
051165000124,孔修,0,430603199602246781,1996-02-24,1,0,1,2,13179169925,dl3S0tGnY0@yeah.net,3,内蒙古自治区赤峰市工人大道1756号,6223940333386832,镇江市商业银行,1,借记卡,05111643,0274,2012-09-21,00:45:59
200231274810,邹小妮,0,220723197407312256,1974-07-31,0,1,3,0,14537807518,iIMmVCB@sian.com.cn,2,北京市石景山区贡院街879号,6210137362739990,湖北农信社,1,借记卡,20022543,1345,2015-09-24,09:47:14
400067501212,费雁平,0,110113198905246822,1989-05-24,1,0,0,0,17093301321,x9lR0hXf@tom.com,3,甘肃省张掖市解放西路35号,6011394502837116,Discover Financial Services.Inc,2,贷记卡,40009985,0364,2012-12-30,06:58:40
230613967305,庞宪,0,230203197610051135,1976-10-05,0,0,2,0,13625381422,TbyGpKv@vip.sohu.com,2,河北省邯郸市教场路52号,6230609466952934979,承德银行,1,借记卡,23064803,3558,2010-05-09,00:25:04
150883005388,鲍跃,0,320582197406012318,1974-06-01,0,2,3,2,13921588235,FqIfTbr@tom.com,1,江苏省常州市团结湖路3号,4096719407800384,中国银行,2,贷记卡,15084197,1340,2011-12-30,08:17:25
360238355413,东方高中,0,220103199902085355,1999-02-08,0,0,1,5,17070265043,kNnxqHC@icloud.com,4,广东省深圳市人民东路63号,6202789415205880,BC卡公司,1,借记卡,36028001,9715,2012-09-07,09:34:08
231069065552,褚坚,0,532930198512102297,1985-12-10,0,2,1,4,17545284396,8BuTYWL@shouji.163.com,3,安徽省宿州市归化路1826号,6230680912258297464,衡水银行,1,借记卡,23101564,4469,2015-10-09,06:17:04
191291518213,岑好问,0,500116198209132452,1982-09-13,0,0,4,2,14523007423,zcmm13@139.com,2,福建省莆田市蜀兴路5号,4564187890892735,上海浦东发展银行,2,贷记卡,19126462,5774,2011-02-20,04:09:14
231086011914,严文,0,610621198609171999,1986-09-17,0,0,0,4,17134630423,fXTOkW@gmail.com,2,陕西省渭南市幸福大街9号,6216944693301877,Capital Bank of Mongolia,1,借记卡,23109562,0340,2013-08-02,09:30:00
210572505481,张晓明,0,532625198911096480,1989-11-09,1,1,1,4,13140926048,u2KuZdD@21cn.com,0,广东省江门市兴阳街8号,6225553552289906,广发银行,2,贷记卡,21055995,4638,2016-05-11,13:06:42
250532325920,秦嘉,0,320705197701133815,1977-01-13,0,1,2,4,18850650194,R1kbS8@wo.com.cn,4,江苏省镇江市鼓楼北大街5278号,6229578191029179,永亨银行,1,借记卡,25059017,0069,2015-10-03,11:37:50
080633691894,许小宝,0,654324198206125967,1982-06-12,1,0,1,1,17107411190,iVoIOg@sian.com.cn,0,河南省驻马店市兴阳街92号,6216619792557525327,中国银行,1,借记卡,08067901,7504,2017-11-09,13:05:28
250513501153,臧山,0,429021196809308532,1968-09-30,0,1,4,2,13636551117,RyD92n@tom.com,0,山东省日照市人民广场2182号,6224557331288046739,盛京银行,1,借记卡,25057494,3405,2012-02-07,10:06:52
041198288664,施胜男,0,140525198604054265,1986-04-05,1,1,0,5,18232412547,c9ZO2Zq@vip.sina.com,3,新疆维吾尔自治区伊犁市向阳路3号,6217347694321697,中国工商银行首尔分行,1,借记卡,04115563,2007,2017-03-24,11:48:40
090311325693,陈家圣,0,110117198612179641,1986-12-17,1,1,3,4,18842263292,VnVN8Cqi6@me.com,3,黑龙江省齐齐哈尔市和平大道2861号,6259961926757004,中国农业银行,2,贷记卡,09035201,7333,2010-12-01,02:22:14
080751116065,柳小卫,0,441882197201192655,1972-01-19,0,1,4,4,13972211406,5lvnEb@wo.com.cn,0,浙江省绍兴市向阳路73号,6283113718108398,齐商银行,2,贷记卡,08079245,0990,2010-12-07,23:03:21
240342150371,梁珠,0,330225198602056038,1986-02-05,0,0,3,3,18010191532,8PheZoyv@vip.sohu.com,1,宁夏回族自治区银川市鼓楼南大街35号,6229211409075863,河北银行,2,贷记卡,24037714,7730,2012-04-13,04:49:44
250977757588,唐海,0,610582198609089976,1986-09-08,0,1,3,4,15236565797,5jS2KeV@126.com,0,上海市浦东新区体育广场9936号,6210748006579218028,朝阳银行,1,借记卡,25093077,6357,2017-04-02,05:05:12
301682579454,康帅,0,361021199003142713,1990-03-14,0,0,1,3,14814381761,lgc3cp@qq.com,4,四川省遂宁市正阳路551号,6224272380609653,台州银行,1,借记卡,30168805,0884,2010-01-09,18:14:27
231848540775,姚宝娟,0,331082196102174538,1961-02-17,0,0,3,5,13675027133,cjoWZj_@sohu.com,4,湖南省张家界市归化路131号,6214914484275855,光大银行,1,借记卡,23186302,7327,2017-12-11,07:06:01
060928718869,臧路平,0,371322196904062770,1969-04-06,0,1,2,5,14504057080,WSc2Z6w@tom.com,1,吉林省四平市迎泽大街86号,6258252242129602,平安银行,2,贷记卡,06099569,5008,2013-03-11,23:40:21
041159146987,狄大乔,0,341181198907173188,1989-07-17,1,1,4,5,15554103311,jwUCDx@yeah.net,3,江苏省苏州市滨海卫2279号,6227076668865805,中国建设银行,3,准贷记卡,04114344,2141,2017-12-20,05:38:26
210718379215,戴可,0,140181197304057337,1973-04-05,0,0,0,4,13513331925,feUxbox@tom.com,4,贵州省都匀市鼓楼南大街455号,9400301040855725557,常熟农村商业银行,1,借记卡,21072303,3452,2015-10-17,08:18:40
251000230938,酆志强,0,513227198501299937,1985-01-29,0,0,2,3,13943889028,FbhVtd@yeah.net,2,湖北省襄樊市上海道33号,6216350055872351065,东兴国民村镇银行,1,借记卡,25104061,3966,2017-09-29,07:11:18
150776654144,费润发,0,411002197304277888,1973-04-27,1,2,3,6,15282988942,7eVd2qeJKo@shouji.163.com,0,广东省肇庆市团结湖路21号,6222615978639032810,交通银行,1,借记卡,15071851,6208,2012-06-26,11:13:39
131715713575,罗倩,0,431028198901083661,1989-01-08,1,1,1,5,14729498660,o5Wwr9Gvie@sohu.com,2,河南省周口市康城街4号,6210591523988898,海口苏南村镇银行,1,借记卡,13178010,7515,2017-05-20,02:13:41
140612676155,傅涌,0,650201197304019685,1973-04-01,1,2,1,0,13309592110,fd8tzHCRo@qq.com,3,四川省凉山市迎泽大街17号,3568504843641670,上海浦东发展银行,2,贷记卡,14062929,2198,2014-05-03,05:34:52
201839580323,卫小远,0,65272319730113211X,1973-01-13,0,1,0,4,18709737387,JT0q2q68ow@sian.com.cn,0,北京市朝阳区鼓楼南大街6号,6216950153380706062,新密郑银村镇银行,1,借记卡,20185674,1901,2011-12-13,16:28:28
251109146746,李晓乐,0,230503199501071415,1995-01-07,0,0,2,2,14890693923,2BiwHbwDt@vip.sina.com,1,四川省泸州市解放西路73号,6214595524361004592,四川省农村信用社联合社,1,借记卡,25110527,9835,2011-10-24,09:10:19
040688881750,窦小远,0,310108199406105620,1994-06-10,1,2,3,1,18114059136,Y0q_yW@wo.com.cn,2,安徽省淮北市四马路2号,6226804424880383,中信银行,2,贷记卡,04065904,1118,2017-02-22,08:23:45
131531947123,汤家圣,0,522630199404295200,1994-04-29,1,0,2,2,14860603258,GgAhOAHqYC@163.com,1,青海省西宁市蜀兴路74号,5324583213782942,中国建设银行,2,贷记卡,13159521,0790,2011-07-19,16:33:29
181369050332,顾小倩,0,610528199207032595,1992-07-03,0,1,0,7,13956327469,XddXlzy@21cn.com,0,辽宁省鞍山市平安大道7145号,694301728767454434,长沙银行,1,借记卡,18138640,6627,2016-10-21,14:58:19
270467079093,葛娣,0,320302196505222807,1965-05-22,1,2,4,6,19913602330,Y--ohT@wo.com.cn,2,江西省萍乡市解放西路5727号,622715716495637660,中国工商银行,1,借记卡,27042395,7191,2014-04-22,07:02:55
121017646581,柏珊珊,0,440605198008134226,1980-08-13,1,1,3,7,17185415525,_pqr-MRl@gmail.com,3,山东省枣庄市府右街543号,5484782415504528,中国农业银行,2,贷记卡,12107896,5867,2014-02-05,05:00:18
280681040374,狄小燕,0,450502197307292227,1973-07-29,1,2,1,2,15221756504,0f1ZvBdPrq@chinamail.com,1,四川省成都市安城街9号,5456191683762194,招商银行,2,贷记卡,28063751,6782,2014-10-19,14:01:57
200407343271,葛昆仑,0,340504199106078802,1991-06-07,1,2,2,2,18917554960,8gB4wG8Yh1@139.com,0,河北省廊坊市流花西路7号,6011241035217375,Discover Financial Services.Inc,2,贷记卡,20045241,1648,2016-10-05,04:05:12
061196575081,戚小娜,0,530126196801246220,1968-01-24,1,0,1,1,18612219513,Wd2y-008y5@21cn.com,0,云南省昭通市四马路2号,5489435358901566,中国工商银行,2,贷记卡,06117376,6975,2012-01-09,04:44:40
201109341639,郝小凤,0,350702200011121703,2000-11-12,1,0,0,5,17622491161,no-SCPm@189.cn,0,北京市平谷区工人大道918号,6258415764929721,新韩卡公司,2,贷记卡,20119623,5647,2015-10-07,08:49:50
270887162372,顾有礼,0,451102196603246182,1966-03-24,1,0,1,4,15690553067,hYTNq9u@sian.com.cn,2,福建省福州市贡院街8398号,6213560095759578870,老河口中银富登村镇银行,1,借记卡,27082718,1300,2012-02-06,04:53:13
150255871636,李小妮,0,420804199909198150,1999-09-19,0,1,0,2,18448035578,s0LO97Ozqg@vip.sohu.com,4,河南省郑州市团结湖路3972号,6230192099289978592,厦门银行,1,借记卡,15029229,6304,2011-09-08,09:42:47
110858094528,鲍晓朋,0,522630198604173596,1986-04-17,0,1,0,4,14749018288,py1WAI09@icloud.com,1,甘肃省东风市滨海卫3号,6283660234406151,中国建设银行,2,贷记卡,11088642,8258,2010-03-26,11:46:24
181719757617,梁梦媛,0,532322198002078853,1980-02-07,0,2,1,2,17059036596,P2-LTYRC@shouji.163.com,1,辽宁省辽阳市中大街473号,6223457666975658160,成都农村商业银行,1,借记卡,18177924,3703,2013-07-31,15:17:34
150945448843,方天,0,542125198706127255,1987-06-12,0,1,1,4,17743213020,3qmxTq@126.com,1,辽宁省鞍山市人民西路96号,6212848834542752475,中国建设银行,1,借记卡,15096034,0077,2010-12-02,16:22:53
180969838554,卞晓达,0,210423199811117138,1998-11-11,0,0,0,7,18439481012,0Iv99Bt@yeah.net,4,河北省承德市王府大街4585号,6227252386212758,中国建设银行,3,准贷记卡,18099692,0207,2017-10-07,23:03:42
260959260081,俞川,0,230521199607315213,1996-07-31,0,2,4,7,18520522587,Miw3IM@icloud.com,1,新疆维吾尔自治区巴音郭楞市中山大道6号,6221657304066167,包商银行,1,借记卡,26098051,2375,2015-08-31,22:23:18
060902597945,卞源,0,430204197811158142,1978-11-15,1,2,4,3,18314443466,jlOnq2bJX@chinamail.com,0,海南省三亚市和平大道8341号,3568793899709990,中国工商银行,2,贷记卡,06093760,4706,2011-07-10,17:28:53
170331147711,郝有学,0,130683196204111061,1962-04-11,1,2,0,3,18122653073,XUqstxsC6@sian.com.cn,2,黑龙江省哈尔滨市工人大道48号,6217850046875621102,中国银行,1,借记卡,17030977,9012,2011-03-25,18:26:20
181238782404,薛岚,0,141126197103089427,1971-03-08,1,1,3,4,15847519110,wltH9p1@263.net,1,江西省萍乡市秦蜀路55号,623011986220926683,中国工商银行,1,借记卡,18129323,0322,2015-06-22,21:41:58
260539133783,尤晓乐,0,542627198903046155,1989-03-04,0,1,4,0,13364689249,-VWk4nrVr@163.com,3,山东省淄博市安城街4984号,6253630891587292,中国建设银行,2,贷记卡,26058627,8231,2017-09-20,12:06:17
060866976514,魏记堂,0,532801197105284060,1971-05-28,1,0,2,0,19919759848,t0J6-TqNV@aliyun.com,2,安徽省蚌埠市人民东路4号,6225254812573417,平安银行,2,贷记卡,06085331,5874,2013-07-05,15:53:08
191157668264,康泉,0,421121197311057645,1973-11-05,1,1,4,3,18013796230,IZWSfH@189.cn,0,甘肃省庆阳市归化路237号,6223728907483345,东亚银行,2,贷记卡,19115219,4211,2017-07-15,15:59:35
161144961820,曹小凡,0,500227198810203295,1988-10-20,0,2,4,3,18629336062,5bn7Nw@21cn.com,0,辽宁省营口市教场路3863号,6251357889988611,乌鲁木齐市商业银行,3,准贷记卡,16116419,4262,2015-11-21,03:38:45
